,1번,2번,3번,4번,5번,6번
1경기,0.21293796278928612,0.17848108040960123,0.16540687244871416,0.1431419236720333,0.1560537619828168,0.14397839869754858
2경기,0.2800076273789794,0.183823742731561,0.1581021690731545,0.12989112761997518,0.1692087559828939,0.07896657721343611
3경기,0.22497221273985912,0.18940912811812874,0.16527469040155526,0.15995105085546527,0.19824889982864177,0.062144018056349816
4경기,0.24389359415658604,0.15471962850704524,0.15725323551706746,0.1603734925774091,0.12492968453445095,0.1588303647074412
5경기,0.2771164599614291,0.23776374443384976,0.12053590688322798,0.1196800455601036,0.09781843577558869,0.14708540738580086
6경기,0.2310752370092537,0.21147768687187327,0.1928845278188611,0.12287130945302156,0.16550151188156054,0.07618972696542979
8경기,0.28703785773840523,0.20592842597536656,0.1281623661632878,0.2305341193537781,0.057391374109122845,0.09094585666003949
9경기,0.15897893115091336,0.22453139181264264,0.1899738340162523,0.08594295153664022,0.09617317590177452,0.24439971558177706
10경기,0.2227843651855448,0.2158980935437277,0.24960192156888988,0.1948180050155606,0.047175122556598476,0.06972249212967857
11경기,0.19568401967979474,0.20409044414323285,0.19496372675494467,0.24659950960071825,0.13078715153502476,0.027875148286284804
12경기,0.18479745172653986,0.24208913742908114,0.22379679942523953,0.13862599547500468,0.16052313070196714,0.050167485242167666
13경기,0.18009658833442838,0.19836835489135834,0.149135722670946,0.17978271833430487,0.10384284359789027,0.18877377217107222
14경기,0.2294372240873373,0.16368538196627866,0.19186044695321003,0.22618987547120012,0.13887198244882776,0.049955089073146094
15경기,0.21577032840650845,0.1546666678946328,0.1397270347446525,0.1610145658556089,0.1517440122514502,0.1770773908471472
17경기,0.0976402293613314,0.18366779164861577,0.24108575255555095,0.2147170373955479,0.11151432656607826,0.15137486247287568
